title,id,description,link,image_link,price,condition,availability,gtin,brand,size,product_type,google_product_category,unit_pricing_base_measure,unit_pricing_measure,is_bundle
La Biosthétique Sensual Lipstick Glossy G329 Strawberry,019107,Denne Gloss-læbestift indeholder plejende olier og skaber en helt tynd lip-catcher.,https://www.labiosthetique.dk/sensual-lipstick-glossy?childSku=4040218831078,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_glossy_g329_strawberry_247691_3_3g_6e386f3.jpg/sensual_lipstick_glossy_g329_strawberry_247691_3_3g_6e386f3.jpg,"203,00 EUR",new,in stock,4040218831078,La Biosthétique,"3,3 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,3 g",FALSE
La Biosthétique Glow Base,021272,Dette skinnende make-upunderlag fremtryller en strålende teint.,https://www.labiosthetique.dk/glow-base-2,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/g/l/glow_base_0_1_light_rose_391017_30ml_53b7d28.jpg/glow_base_0_1_light_rose_391017_30ml_53b7d28.jpg,"304,00 EUR",new,in stock,4040218842678,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Cream Gloss Soft Peach,019888,Intensiv farve brillant og pleje i et: Disse højglans Cream Gloss fortryller dine læber i en håndevending til et glamourøst look.,https://www.labiosthetique.dk/cream-gloss?childSku=4040218840377,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/c/r/cream_gloss_soft_peach_324289_3_5ml_ddf36e7.jpg/cream_gloss_soft_peach_324289_3_5ml_ddf36e7.jpg,"189,00 EUR",new,in stock,4040218840377,La Biosthétique,"3,5 ml",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,5 ml",FALSE
La Biosthétique Make-up Remover Towelettes,020885,"De praktiske make-upfjerner servietter fjerner hurtigt og bidt alle former for make-up fra ansigt, øjne og læber og giver en fløjlsblød fornemmelse i huden.",https://www.labiosthetique.dk/make-up-remover-towelettes-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/make_up_remover_towelettes_247863_20St_ck_a13eade.jpg/make_up_remover_towelettes_247863_20St_ck_a13eade.jpg,"116,00 EUR",new,in stock,4040218776676,La Biosthétique,20 pcs,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,20 pcs,FALSE
La Biosthétique Twin-Sharpener,030858,"Et uundværligt redskab, der sørger for præcist spidsede øjenblyanter og mere: kompakt spidser med transparent hus til spåner og stiftrester.",https://www.labiosthetique.dk/twin-sharpener,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/t/w/twin_sharpener_247867_1St_ck_79fc6c9.jpg/twin_sharpener_247867_1St_ck_79fc6c9.jpg,"23,00 EUR",new,in stock,4040218789874,La Biosthétique,1 pcs,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,1 pcs,FALSE
La Biosthétique Sensual Lipstick Matt M407 Carmine,019234,Smidighed og jævn at påføring: Sensual Lipstick Matt hylder læberne ind i en trendy mat farve.,https://www.labiosthetique.dk/sensual-lipstick-matt?childSku=4040218876574,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_matt_m407_carmine_388841_3_3g_cf1afbe.jpg/sensual_lipstick_matt_m407_carmine_388841_3_3g_cf1afbe.jpg,"203,00 EUR",new,in stock,4040218876574,La Biosthétique,"3,3 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,1 g,"3,3 g",FALSE
La Biosthétique Fresh Skin 4/3 Deep Gold,021036,"Tilfører fugtighed til huden, reducerer farveforskelle med udlignende pigmenter og skaber en naturligt regelmæssig teint i løbet af et øjeblik.",https://www.labiosthetique.dk/fresh-skin?childSku=4040218856873,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_3_deep_gold_260671_30ml_2368784.jpg/fresh_skin_4_3_deep_gold_260671_30ml_2368784.jpg,"255,00 EUR",new,in stock,4040218856873,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Sensual Lipstick Creamy C149 Soft Rose,019401,Denne creme-læbestift plejer læberne med udsøgte olier.,https://www.labiosthetique.dk/sensual-lipstick-creamy?childSku=4040218830972,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_creamy_c149_soft_rose_247697_3_3g_85796c0.jpg/sensual_lipstick_creamy_c149_soft_rose_247697_3_3g_85796c0.jpg,"203,00 EUR",new,in stock,4040218830972,La Biosthétique,"3,3 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,3 g",FALSE
La Biosthétique Brilliant Nail Mocha,020419,Brilliant Nail er et frækt pep til hånd- og fodnegle. Langtidsholdbar og skinnende,https://www.labiosthetique.dk/brilliant-nail?childSku=4040218860771,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_mocha_322675_9ml_f712b98.jpg/brilliant_nail_mocha_322675_9ml_f712b98.jpg,"142,00 EUR",new,in stock,4040218860771,La Biosthétique,9 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,9 ml,FALSE
La Biosthétique Manicare,020428,"Manicare er en håndpeeling, der indeholder himalayasalt og udsøgte olier.",https://www.labiosthetique.dk/manicare-1,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/manicare_138369_100ml_b39264a.jpg/manicare_138369_100ml_b39264a.jpg,"234,00 EUR",new,in stock,4040218618570,La Biosthétique,100 ml,"Hud- & kropspleje,Make-up","Health & Beauty > Personal Care > Cosmetics > Skin Care,Health & Beauty > Personal Care > Cosmetics > Makeup",1 l,100 ml,FALSE
La Biosthétique Tinted Eyebrow Gel Grey Brown,017032,"Den tonede gel skaber smukt modellerede og fyldige øjenbryn, udfylder uregelmæssigheder og fikserer brynene med en naturlig mat finish.",https://www.labiosthetique.dk/tinted-eyebrow-gel?childSku=4040218836370,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/t/i/tinted_eyebrow_gel_grey_brown_247585_4ml_adf67d9.jpg/tinted_eyebrow_gel_grey_brown_247585_4ml_adf67d9.jpg,"189,00 EUR",new,in stock,4040218836370,La Biosthétique,4 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,4 ml,FALSE
La Biosthétique Automatic Pencil for Lips LL37 Magnolia,019004,"Den vandfaste læbekonturpen fremtryller smukke, veldefinerede læber.",https://www.labiosthetique.dk/automatic-pencil-for-lips?childSku=4040218879070,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_lips_ll37_magnolia_407256_0_28g_fac08ab.jpg/automatic_pencil_for_lips_ll37_magnolia_407256_0_28g_fac08ab.jpg,"189,00 EUR",new,in stock,4040218879070,La Biosthétique,"0,28 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,28 g",FALSE
La Biosthétique Automatic Pencil for Brows B01 Dark Brown,017609,"Den vandfaste øjenbrynspen fremtryller en enestående, velplejet og perfekt øjenbrynslinje frem og giver øjenbrynene en naturlig finish.",https://www.labiosthetique.dk/automatic-pencil-for-brows?childSku=4040218765168,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/a/u/automatic_pencil_for_brows_b01_dark_brown_247613_0_28g_648f808.jpg/automatic_pencil_for_brows_b01_dark_brown_247613_0_28g_648f808.jpg,"189,00 EUR",new,in stock,4040218765168,La Biosthétique,"0,28 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"0,28 g",FALSE
La Biosthétique Magic Shadow 48 Sheer Taupe,016585,Denne pudder-øjenskygge fremtryller magiske effekter på øjenlågene.,https://www.labiosthetique.dk/magic-shadow?childSku=4040218829068,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/m/a/magic_shadow_48_sheer_taupe_247559_2_5g_a0d1415.jpg/magic_shadow_48_sheer_taupe_247559_2_5g_a0d1415.jpg,"189,00 EUR",new,in stock,4040218829068,La Biosthétique,"2,5 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"2,5 g",FALSE
La Biosthétique Silky Mineral Powder 2/1 Medium Rose,018271,"Mineralpudderet fikserer make-uppen, og dets indhold af mineralpigmenter tryller en ren, frisk og luksuriøs hud frem.",https://www.labiosthetique.dk/silky-mineral-powder?childSku=4040218840568,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/i/silky_mineral_powder_2_1_medium_rose_247799_12g_f2e7164.jpg/silky_mineral_powder_2_1_medium_rose_247799_12g_f2e7164.jpg,"232,00 EUR",new,in stock,4040218840568,La Biosthétique,12 g,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,12 g,FALSE
La Biosthétique Natural Skin 5/5 Deep Brown,021731,Med middel dækkeevne. Den blide foundation skaber vha. fugtgivende og plejende komponenter en silkeglat og naturlig teint.,https://www.labiosthetique.dk/natural-skin?childSku=4040218842067,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/n/a/natural_skin_5_5_deep_brown_391035_30ml_a17ad15.jpg/natural_skin_5_5_deep_brown_391035_30ml_a17ad15.jpg,"320,00 EUR",new,in stock,4040218842067,La Biosthétique,30 ml,Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,30 ml,FALSE
La Biosthétique Sensual Lipstick Brilliant B242 Choco Sorbet,019955,Plejende læbestift med udsøgte olier.,https://www.labiosthetique.dk/sensual-lipstick-brilliant?childSku=4040218869866,https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/e/sensual_lipstick_brilliant_b242_choco_sorbet_378673_3_3g_c77b7fc.jpg/sensual_lipstick_brilliant_b242_choco_sorbet_378673_3_3g_c77b7fc.jpg,"203,00 EUR",new,in stock,4040218869866,La Biosthétique,"3,3 g",Make-up,Health & Beauty > Personal Care > Cosmetics > Makeup,,"3,3 g",FALSE
