title,locale,image_url,url,path,labio_identnummer,description,price,Grundpreis,Füllmenge,category,Anwendung,Inhaltsstoffe
Hairloss Control Shampoo,de,https://image.labiosthetique.com/i/square-1440/m2-product:hairloss_control_shampoo_408086_100ml_d3daab5.jpg/feed-media.jpg,https://www.labiosthetique.de/hairloss-control-shampoo?childSku=4040218892611,/hairloss-control-shampoo?childSku=4040218892611,120201,"Das milde Shampoo revitalisiert die Haarwurzeln, macht das Haar widerstandsfähiger und hilft, Haarausfall vorzubeugen. Für alle Liebhaber von Shampooing Actif wird dies Ihr neues Lieblingsprodukt.","16,00 €","160,00 € / 1 l",100 ml,Haar- & Kopfhautpflege,"Gleichmäßig im Haar und auf der Kopfhaut verteilen, kurz einwirken lassen und gründlich ausspülen.","AQUA (WATER), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, PHENOXYETHANOL, TROMETHAMINE, PANTHENOL, POLYQUATERNIUM-7, SODIUM BENZOATE, BENZOIC ACID, POLYQUATERNIUM-10, LACTIC ACID, ETHYLHEXYLGLYCERIN, SODIUM POLYPHOSPHATE, PARFUM (FRAGRANCE), CITRIC ACID, ALCOHOL, CHLORELLA VULGARIS/LUPINUS ALBUS PROTEIN FERMENT, KERATIN, MALUS DOMESTICA FRUIT CELL CULTURE EXTRACT, MANNITOL, PHOSPHATIDYLCHOLINE, GLYCERIN, HYDROLYZED KERATIN, LECITHIN, POTASSIUM SORBATE, POLYGLYCERYL-10 LAURATE, XANTHAN GUM, SODIUM ACETATE, CETYL ALCOHOL, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT, NIACINAMIDE, SORBITAN OLEATE, ISOPROPYL ALCOHOL, CAPRYLYL GLYCOL, CETRIMONIUM CHLORIDE, SODIUM LACTATE, SALVIA MILTIORRHIZA LEAF EXTRACT, PORPHYRA UMBILICALIS EXTRACT , TOCOPHEROL, PHYTOSPHINGOSINE"
Clarifying Clay Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_clay_mask_396294_75ml_67f1c5e.jpg/feed-media.jpg,https://www.labiosthetique.de/clarifying-clay-mask,/clarifying-clay-mask,027161,"Die klärende Tonerde Maske absorbiert überschüssigen Talg, wirkt tiefenreinigend, hautberuhigend und mattierend. Für alle Liebhaber von Masque Clarifiant wird dies Ihr neues Lieblingsprodukt.","29,00 €","386,67 € / 1 l",75 ml,Hautpflege,2–3-mal pro Woche morgens oder abends auf die gereinigte Gesichtshaut auftragen und 10–15 Minuten einwirken lassen. Anschließend die Überreste mit warmem Wasser und einer Kompresse abnehmen.,"AQUA (WATER), KAOLIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETEARYL ALCOHOL, GLYCERIN, GLYCERYL STEARATE CITRATE, CI 77891 (TITANIUM DIOXIDE), SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHEROL, BISABOLOL, GLYCERYL CAPRYLATE, CARBOMER, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, PARFUM (FRAGRANCE), TROMETHAMINE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE, GLYCINE SOJA (SOYBEAN) OIL"
Velvet Skin 3/3 Medium Gold,de,https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_3_3_medium_gold_407849_10g_4dfdffa.jpg/feed-media.jpg,https://www.labiosthetique.de/velvet-skin?childSku=4040218893410,/velvet-skin?childSku=4040218893410,021550,"Jederzeit frischer Teint: Die Kompakt Foundation sorgt mit ihrer leichten, samtigen Textur für einen semi-mattem Finish und liefert im Nu ein natürliches, ebenmäßiges Hautbild. Sie verfeinert, statt maskenhaft abzudecken. Das mitgelieferte Schwämmchen ist ideal für unkomplizierte, rasche Touch-ups.","39,50 €",,10 g,Make-Up,"Die Velvet Skin Foundation mit ihrer zarten, samtigen Textur lässt sich mühelos mit Pinsel, Schwämmchen oder Fingern auftragen und verteilen. In der Gesichtsmitte beginnen und nach außen ausarbeiten. Für ein besonders ebenmäßiges Finish leicht einklopfen und sorgfältig verblenden.","ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CI 77891 (TITANIUM DIOXIDE), RICINUS COMMUNIS (CASTOR) SEED OIL, TITANIUM DIOXIDE, SYNTHETIC WAX, MICA, CI 77492 (IRON OXIDES), TRIBEHENIN, ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, SYNTHETIC BEESWAX, HYDROGENATED CASTOR OIL, TOCOPHERYL ACETATE, JOJOBA ESTERS, POLYHYDROXYSTEARIC ACID, CI 77491 (IRON OXIDES), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CI 77499 (IRON OXIDES), PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), ZINGIBER OFFICINALE (GINGER) LEAF CELL EXTRACT, DISTEARDIMONIUM HECTORITE"
N°13 Lidschattenpinsel,de,https://image.labiosthetique.com/i/square-1440/m2-product:n_13_lidschattenpinsel_394487_1St_ck_126b7b4.jpg/feed-media.jpg,https://www.labiosthetique.de/n-13-lidschattenpinsel,/n-13-lidschattenpinsel,031228,Zum Ausfedern und Verblenden: Spezialpinsel aus extra elastischem und formbeständigem Ziegenhaar mit spezieller Form für eine einfache Anwendung,"15,50 €",,1 pcs,Make-Up,Mit dem Pinsel Übergänge verblenden. Anschließend Puder von der Gesichtsmitte nach außen hin auftragen und fixieren.,
Natural Skin 1/2 Light Beige,de,https://image.labiosthetique.com/i/square-1440/m2-product:natural_skin_1_2_light_beige_390390_30ml_cfc3772.jpg/feed-media.jpg,https://www.labiosthetique.de/natural-skin?childSku=4040218841909,/natural-skin?childSku=4040218841909,021693,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.","42,50 €",,30 ml,Make-Up,Nach der Gesichtspflege mit den Fingern oder mit einem Make-up-Schwämmchen oder -Pinsel auftragen und verblenden.,"AQUA (WATER), CI 77891 (TITANIUM DIOXIDE), CAPRYLIC/CAPRIC TRIGLYCERIDE, ETHYLHEXYL SALICYLATE, PENTYLENE GLYCOL, SILICA, ALCOHOL DENAT., SQUALANE, STEARIC ACID, PALMITIC ACID, GLYCOL STEARATE, MYRISTYL MYRISTATE, CI 77492 (IRON OXIDES), CETEARYL ALCOHOL, SODIUM CETEARYL SULFATE, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, XANTHAN GUM, CI 77491 (IRON OXIDES), PARFUM (FRAGRANCE), HYDROLYZED JOJOBA ESTERS, CI 77499 (IRON OXIDES), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, MYRISTIC ACID, SODIUM HYDROXIDE, ARACHIDIC ACID, TOCOPHEROL, JOJOBA ESTERS, CITRONELLOL, TRIHYDROXYSTEARIN, TERPINEOL, VANILLIN, HEXYL CINNAMAL, ALUMINA, MAGNESIUM OXIDE, ALPHA-ISOMETHYL IONONE, SODIUM HYALURONATE, GLUCOMANNAN"
Volume Weightless Conditioner,de,https://image.labiosthetique.com/i/square-1440/m2-product:volume_weightless_conditioner_247447_150ml_2a5f6dd.jpg/feed-media.jpg,https://www.labiosthetique.de/volume-weightless-conditioner,/volume-weightless-conditioner,120598,"Die leichte Pflege revitalisiert und kräftigt feines Haar, verwöhnt es mit Feuchtigkeit, entwirrt es sanft und sorgt für schwereloses Volumen.","29,50 €","196,67 € / 1 l",150 ml,Haar- & Kopfhautpflege,Nach der Wäsche im feuchten Haar verteilen und 2-3 Minuten einwirken lassen. Anschließend gut ausspülen.,"AQUA (WATER), ALCOHOL, GLYCERIN, BEHENAMIDOPROPYL DIMETHYLAMINE, LAURYL ALCOHOL, MYRISTYL ALCOHOL, PROPYLENE GLYCOL DIBENZOATE, PENTYLENE GLYCOL, OCTYLDODECANOL, HYDROXYPROPYL STARCH PHOSPHATE, LACTIC ACID, PARFUM (FRAGRANCE), POLYQUATERNIUM-37, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROLYZED RICE BRAN PROTEIN, HYDROLYZED SOY PROTEIN, KAPPAPHYCUS ALVAREZII EXTRACT, LAMINARIA SACCHARINA EXTRACT, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HEXADECANOLACTONE, GLYCINE, BENZYL SALICYLATE, BENZYL BENZOATE, ALPHA-ISOMETHYL IONONE, LIMONENE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, ISOPROPYL ALCOHOL, PHENOXYETHANOL, PLANKTON EXTRACT, ETHYLHEXYLGLYCERIN, TETRASODIUM EDTA"
glam + colour Iconic Blonde .03 .LG Colouring Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_iconic_blonde_.03_.lg_colouring_mask_381810_200ml_d737ba1.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-iconic-blonde-03-lg-colouring-mask,/glam-colour-iconic-blonde-03-lg-colouring-mask,038254,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht einen ikonischen Blondton mit leuchtend warmen Reflexen.,"37,50 €","187,50 € / 1 l",200 ml,Haar- & Kopfhautpflege,"Die Colouring Mask unter Verwendung der beigefügten Handschuhe gleichmäßig im gewaschenen, handtuchtrockenen Haar verteilen. Je nach gewünschter Intensität 3-10 Minuten einwirken lassen, anschließend gründlich ausspülen.","AQUA (WATER), CETEARYL ALCOHOL, BETAINE, GLYCERIN, DIMETHICONE PEG-8 MEADOWFOAMATE, ISODODECANE, BEHENTRIMONIUM CHLORIDE, PHENOXYETHANOL, PEG-2 DIMEADOWFOAMAMIDOETHYLMONIUM METHOSULFATE, HYDROXYETHYLCELLULOSE, NEOPENTYL GLYCOL DIHEPTANOATE, CRAMBE ABYSSINICA SEED OIL, ETHYLHEXYL SALICYLATE, PARFUM (FRAGRANCE), QUATERNIUM-91, HEXYLENE GLYCOL , CETEARETH-20, PROPYLENE GLYCOL, CETRIMONIUM METHOSULFATE, ISOPROPYL ALCOHOL, HYDROLYZED RICE PROTEIN, ETHYLHEXYLGLYCERIN, QUILLAJA SAPONARIA BARK EXTRACT, HYDROLYZED SERICIN, SORBITOL, TRIBEHENIN, BASIC YELLOW 57, SODIUM BENZOATE, BASIC BROWN 17, BASIC RED 76"
Automatic Pencil for Eyes K34 Cedar,de,https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_eyes_k34_cedar_405187_0_35g_4bb026c.jpg/feed-media.jpg,https://www.labiosthetique.de/automatic-pencil-for-eyes?childSku=4040218885309,/automatic-pencil-for-eyes?childSku=4040218885309,017302,"Der elegante Automatic Pencil vereint hochpigmentierte Farbkraft mit wasserfester Haltbarkeit. Die weiche, zurückdrehbare Mine erlaubt präzise Linien oder Schattierungen, die den ganzen Tag halten.","24,50 €",,"0,35 g",Make-Up,Vom inneren Augenwinkel entlang des Wimpernkranzes eine Linie zum äußeren Augenwinkel ziehen. Bei Bedarf mit dem Blending Tool am Ende des Stiftes oder einem Pinsel aussoften. Korrekturen können sofort mit Make-up Entferner und einem Wattestäbchen vorgenommen werden.,"C9-12 ALKANE, MICA, CI 77491 (IRON OXIDES), BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, SYNTHETIC FLUORPHLOGOPITE, SUCROSE TETRASTEARATE TRIACETATE, SYNTHETIC WAX, HYDROGENATED CASTOR OIL, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, CI 77400 (COPPER POWDER), COPERNICIA CERIFERA CERA (CARNAUBA WAX), CI 77499 (IRON OXIDES), DISTEARDIMONIUM HECTORITE, TOCOPHEROL, SILICA, PROPYLENE CARBONATE"
Homme Shaving Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:homme_shaving_cream_413134_75ml_ff612c9.jpg/feed-media.jpg,https://www.labiosthetique.de/homme-shaving-cream,/homme-shaving-cream,003255,"Die pflegende Rasiercreme bildet einen cremig-weichen Schaum, der die Barthaare ideal vorbereitet, die Rasur spürbar sanfter macht und die Haut glatt und geschmeidig hinterlässt. Für alle Hauttypen geeignet.","19,00 €","253,33 € / 1 l",75 ml,Hautpflege,"Mit den Fingern oder einem Rasierpinsel auf die saubere, feuchte Haut auftragen und aufschäumen.","AQUA (WATER), POTASSIUM STEARATE, POTASSIUM PALMITATE, POTASSIUM COCOATE, GLYCERIN, SODIUM STEARATE, SODIUM PALMITATE, SODIUM COCOATE, CERA ALBA (BEESWAX), CETYL PALMITATE, PARFUM (FRAGRANCE), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, SODIUM SILICATE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, LINALOOL, LINALYL ACETATE, PINENE"
BELAVANCE® Brilliant Nail Ruby,de,https://image.labiosthetique.com/i/square-1440/m2-product:belavance_brilliant_nail_ruby_413021_8ml_cd371df.jpg/feed-media.jpg,https://www.labiosthetique.de/brilliant-nail?childSku=4040218896909,/brilliant-nail?childSku=4040218896909,020469,Der Nagellack Brilliant Nail peppt Hand- und Fußnägel frech auf und bringt sie auf Hochglanz – langanhaltend.,"19,00 €",,8 ml,Make-Up,"Einfach eine dünne Schicht Brilliant Nail über den bereits getrockneten Unterlack bzw. auch direkt auf den Nagel auftragen. Intensiveres Farbergebnis gewünscht? Dann einfach eine zweite Schicht auftragen. Für eine noch längere Haltbarkeit mit dem Überlack Superior Nail Treatment fixieren. Und wenn´s schnell gehen soll, dann den Nagellack-Schnelltrockner Brilliant Nail Finish verwenden.","BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ACETYL TRIBUTYL CITRATE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ISOPROPYL ALCOHOL, CI 15850 (RED 6 LAKE), STEARALKONIUM BENTONITE, ACRYLATES COPOLYMER, CI 15880 (RED 34 LAKE), CI 77491 (IRON OXIDES), N-BUTYL ALCOHOL, CI 77891 (TITANIUM DIOXIDE), SORBIC ACID, DIETHYLHEXYL SODIUM SULFOSUCCINATE, PHOSPHORIC ACID, AQUA (WATER), ALCOHOL DENAT., CI 19140 (YELLOW 5 LAKE), CI 77510 (FERRIC FERROCYANIDE), CI 77499 (IRON OXIDES)"
Bürste Ceramic & Ion 65mm,de,https://image.labiosthetique.com/i/square-1440/m2-product:b_rste_ceramic_ion_65mm_247433_1St_ck_1d05df5.jpg/feed-media.jpg,https://www.labiosthetique.de/buerste-ceramic-ion-65mm,/buerste-ceramic-ion-65mm,043490,"Gleich drei in einem: Die universelle Rundbürste für extra Glanz, kürzere Trocknungszeit und mehr Volumen. Mit ionisierenden Borsten für eine antistatische Wirkung.","29,00 €",,1 pcs,"Haar- & Kopfhautpflege,Styling","Das Haar halbtrocken föhnen und anschließend kleine Partien abteilen. Die Bürste am Haaransatz ansetzen, unter Spannung halten und den Föhn auf den Bürstenkörper richten. Das Haar erst auf hoher Stufe und für einen längeren Halt anschließend kalt föhnen.",
Sunsation Honey,de,https://image.labiosthetique.com/i/square-1440/m2-product:sunsation_honey_247803_10g_649619d.jpg/feed-media.jpg,https://www.labiosthetique.de/sunsation?childSku=4040218774108,/sunsation?childSku=4040218774108,018410,Das edle Terrakotta-Puder zaubert einen fantastischen Bronzing-Look – wie nach einem Tag am Strand.,"38,50 €",,10 g,Make-Up,"Sunsation, je nach Intensitätswunsch, über das gesamte Gesicht verteilt oder partiell als Rouge bzw. zur Akzentuierung einzelner Gesichts- und Körperpartien auftragen.","TALC, MICA, CI 77891 (TITANIUM DIOXIDE), OCTYLDODECYL STEAROYL STEARATE, CI 77492 (IRON OXIDES), MAGNESIUM STEARATE, CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES), PHENOXYETHANOL, CAPRYLYL GLYCOL, DEHYDROACETIC ACID, TOCOPHERYL ACETATE, SALICYLIC ACID"
Dermosthétique Agave Inulin Lifting Concentrate,de,https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_agave_inulin_lifting_concentrate_247977_30ml_038adc4.jpg/feed-media.jpg,https://www.labiosthetique.de/dermosthetique-agave-inulin-lifting-concentrate,/dermosthetique-agave-inulin-lifting-concentrate,002890,"Das Lifting Concentrate wirkt sofort und nachhaltig straffend. Die kosmetische Muskelentspannung zur Reduktion von Fältchen, Falten sowie Mimikfalten, restrukturiert die Haut und versorgt sie mit neuer Energie.","85,00 €","2.833,33 € / 1 l",30 ml,Hautpflege,"Morgens und abends 3-4 Tropfen des Konzentrats auf der gereinigten und tonifizierten Haut an Gesicht, Hals und Dekolleté verteilen und leicht einmassieren. Anschließend mit der gewohnten Pflege fortfahren.","AQUA (WATER), CREATINE, PROPANEDIOL, AGAVE TEQUILANA LEAF EXTRACT, SODIUM HYALURONATE, ACMELLA OLERACEA EXTRACT, SODIUM HYALURONATE CROSSPOLYMER, MANNAN, JANIA RUBENS EXTRACT, TOCOPHEROL, SODIUM CARRAGEENAN, MALTOSE, GLYCERIN, PENTYLENE GLYCOL, CITRIC ACID, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN"
Sensual Lipstick Matt M405 Magnolia,de,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_matt_m405_magnolia_260685_3_3g_723dc6c.jpg/feed-media.jpg,https://www.labiosthetique.de/sensual-lipstick-matt?childSku=4040218857108,/sensual-lipstick-matt?childSku=4040218857108,019914,Geschmeidig und gleichmäßig im Auftrag: Sensual Lipstick Matt hüllt die Lippen in eine angesagt matte Farbnuance.,"26,50 €",,"3,3 g",Make-Up,"Für ein perfektes Make-up die Lippenkonturen zuerst mit einem Lipliner nachzeichnen, der farblich der Nuance des Lippenstifts entspricht. Anschließend Sensual Lipstick Matt mit einem Lippenpinsel auf die Lippen auftragen.","CAPRYLIC/CAPRIC TRIGLYCERIDE, KAOLIN, CANDELILLA CERA (EUPHORBIA CERIFERA WAX), SILICA, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, POLYGLYCERYL-3 DIISOSTEARATE, RICINUS COMMUNIS (CASTOR) SEED OIL, DICAPRYLYL ETHER , CI 77491 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE), DISTARCH PHOSPHATE, AROMA (FLAVOR), CI 15850 (RED 7 LAKE), ETHYL VANILLIN, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, DICALCIUM PHOSPHATE, DISTEARDIMONIUM HECTORITE, POLYHYDROXYSTEARIC ACID, BENZYL ALCOHOL, CITRIC ACID"
glam + colour Chilli Red .55 .RR Colouring Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_chilli_red_.55_.rr_colouring_mask_381798_200ml_076668a.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-chilli-red-55-rr-colouring-mask,/glam-colour-chilli-red-55-rr-colouring-mask,038216,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht rotem oder rot colorierten Haar einen feurig heißen chiliroten Ton mit leuchtenden Reflexen.,"37,50 €","187,50 € / 1 l",200 ml,Haar- & Kopfhautpflege,"Die Colouring Mask unter Verwendung der beigefügten Handschuhe gleichmäßig im gewaschenen, handtuchtrockenen Haar verteilen. Je nach gewünschter Intensität 3-10 Minuten einwirken lassen, anschließend gründlich ausspülen.","AQUA (WATER), CETEARYL ALCOHOL, BETAINE, GLYCERIN, DIMETHICONE PEG-8 MEADOWFOAMATE, ISODODECANE, BEHENTRIMONIUM CHLORIDE, PEG-2 DIMEADOWFOAMAMIDOETHYLMONIUM METHOSULFATE, PHENOXYETHANOL, HYDROXYETHYLCELLULOSE, CRAMBE ABYSSINICA SEED OIL, NEOPENTYL GLYCOL DIHEPTANOATE, 4-HYDROXYPROPYLAMINO-3-NITROPHENOL, ETHYLHEXYL SALICYLATE, PARFUM (FRAGRANCE), HEXYLENE GLYCOL , QUATERNIUM-91, CETEARETH-20, PROPYLENE GLYCOL, CETRIMONIUM METHOSULFATE, ISOPROPYL ALCOHOL, BASIC RED 76, HYDROLYZED RICE PROTEIN, ETHYLHEXYLGLYCERIN, QUILLAJA SAPONARIA BARK EXTRACT, HC YELLOW NO. 2, HYDROLYZED SERICIN, SORBITOL, TRIBEHENIN, SODIUM BENZOATE"
Spa Refreshing Body Peeling,de,https://image.labiosthetique.com/i/square-1440/m2-product:spa_refreshing_body_peeling_329635_50ml_708069f.jpg/feed-media.jpg,https://www.labiosthetique.de/spa-refreshing-body-peeling?childSku=4040218856507,/spa-refreshing-body-peeling?childSku=4040218856507,002004,Erfrischendes Peeling für den Körper,"10,00 €","200,00 € / 1 l",50 ml,Hautpflege,Das erfrischende Peeling auf die feuchte Körperhaut auftragen und mit kreisenden Bewegungen einmassieren. Im Anschluss mit reichlich warmem Wasser abduschen.,"AQUA (WATER), BAMBUSA ARUNDINACEA STEM EXTRACT, DISODIUM COCOAMPHODIACETATE , DECYL GLUCOSIDE, DISODIUM COCOYL GLUTAMATE, XANTHAN GUM, PARFUM (FRAGRANCE), INULIN, ALPHA-GLUCAN OLIGOSACCHARIDE, SODIUM GLUCONATE, LACTIC ACID, SODIUM CHLORIDE, HYDROXYACETOPHENONE, SODIUM LACTATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, BENZOIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CITRUS LIMON (LEMON) PEEL OIL, LIMONENE, BENZYL SALICYLATE, HEXADECANOLACTONE, ALPHA-ISOMETHYL IONONE, PINENE"
Cream Clay,de,https://image.labiosthetique.com/i/square-1440/m2-product:cream_clay_368353_75ml_69da000.jpg/feed-media.jpg,https://www.labiosthetique.de/cream-clay-1,/cream-clay-1,110565,"Die geschmeidige Stylingcreme schafft eine leichte Textur, gibt natürlichen Halt und verleiht ein schwerelos seidenmattes Finish.","30,00 €","400,00 € / 1 l",75 ml,Styling,"Cream Clay in den Handflächen verreiben, ins trockene Haar einarbeiten und wie gewünscht stylen.","AQUA (WATER), PROPYLENE GLYCOL, PARAFFINUM LIQUIDUM (MINERAL OIL), OZOKERITE, COPERNICIA CERIFERA CERA (CARNAUBA WAX), CETEARYL ALCOHOL, KAOLIN, AMP-ACRYLATES/ALLYL METHACRYLATE COPOLYMER, METHYL GLUCETH-10, GLYCERYL STEARATE, PEG-100 STEARATE, OCTYLDODECYL STEARATE, PHENOXYETHANOL, COCAMIDOPROPYL BETAINE, CETEARETH-20, TROMETHAMINE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ETHYLHEXYLGLYCERIN, SODIUM POLYPHOSPHATE, SODIUM CHLORIDE, PARFUM (FRAGRANCE), CITRIC ACID, LIMONENE, LINALYL ACETATE, LINALOOL, GERANIOL, PINENE, TOCOPHEROL"
Long Hair Protective Softening Shampoo,de,https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_protective_softening_shampoo_343537_250ml_ce63ee1.jpg/feed-media.jpg,https://www.labiosthetique.de/long-hair-protective-softening-shampoo,/long-hair-protective-softening-shampoo,120591,"Das Mizellen-Shampoo reinigt langes Haar und die Kopfhaut sanft und tiefenwirksam. Es stärkt die Haarstruktur, schützt vor Umwelteinflüssen und sorgt für mühelose Kämmbarkeit sowie spürbare Geschmeidigkeit.","30,50 €","122,00 € / 1 l",250 ml,Haar- & Kopfhautpflege,Gleichmäßig im nassen Haar und auf der Kopfhaut verteilen und einmassieren. Danach gründlich ausspülen.,"AQUA (WATER), SODIUM LAURETH SULFATE, SODIUM CHLORIDE, PHENOXYETHANOL, DISODIUM LAURETH SULFOSUCCINATE, PARFUM (FRAGRANCE), DISODIUM COCOAMPHODIACETATE , LACTIC ACID, COCO-GLUCOSIDE , GLYCERYL OLEATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCOLIPIDS, BETAINE, GLYCOL DISTEARATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, GLYCERIN, COCAMIDE MEA, CITRIC ACID, LIMONENE, ALPHA-ISOMETHYL IONONE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, PENTYLENE GLYCOL, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, LAURETH-10, LINALOOL, LINALYL ACETATE, PINENE, CITRONELLOL, GERANIOL, POTASSIUM SORBATE, FORMIC ACID, TRITICUM VULGARE (WHEAT) BRAN EXTRACT, BENZOIC ACID, CYCLODEXTRIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, TOCOPHEROL, CYAMOPSIS TETRAGONOLOBA (GUAR) GUM, XANTHAN GUM, PHYTIC ACID, HYDROGENATED VEGETABLE GLYCERIDES CITRATE, LECITHIN, ASCORBYL PALMITATE"
Structure Repair Nourishing Conditioner,de,https://image.labiosthetique.com/i/square-1440/m2-product:structure_repair_nourishing_conditioner_352809_200ml_3431099.jpg/feed-media.jpg,https://www.labiosthetique.de/structure-repair-nourishing-conditioner,/structure-repair-nourishing-conditioner,120446,"Angereichert mit kostbaren Ölen nährt der Conditioner trockenes, stark geschädigtes Haar, spendet Feuchtigkeit und sorgt für maximale Geschmeidigkeit, verbesserte Kämmbarkeit und Glanz.","34,00 €","170,00 € / 1 l",200 ml,Haar- & Kopfhautpflege,Nach der Haarwäsche im feuchten Haar verteilen und 2-5 Minuten einwirken lassen. Anschließend gut ausspülen.,"AQUA (WATER), CETEARYL ALCOHOL, ALCOHOL, STEARAMIDOPROPYL DIMETHYLAMINE, ARGANIA SPINOSA (ARGAN) KERNEL OIL, ANASTATICA HIEROCHUNTICA EXTRACT, LACTIC ACID, GLYCERIN, SODIUM CETEARYL SULFATE, PHENOXYETHANOL, PANTHENOL, PARFUM (FRAGRANCE), SODIUM LAUROYL SARCOSINATE, RICINUS COMMUNIS (CASTOR) SEED OIL, XANTHAN GUM, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, CETYLHYDROXYPROLINE PALMITAMIDE, LACTOBACILLUS FERMENT, LIMONENE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LINALOOL, CITRUS LIMON (LEMON) PEEL OIL, BENZYL BENZOATE, LINALYL ACETATE, CITRIC ACID, DISODIUM PHOSPHATE, POTASSIUM PHOSPHATE, TOCOPHEROL"
