title;id;description;link;image_link;price;condition;availability;gtin;brand;size;product_type;google_product_category;unit_pricing_base_measure;unit_pricing_measure;is_bundle
La Biosthétique Homme Hair Beard Body Wash;PF0093;3 in 1: Gel doccia, shampoo e shampoo per barba in un unico prodotto. Questo prodotto tutto in uno dal profumo inebriante deterge delicatamente, prendendosi cura della pelle e dei capelli.;https://www.labiosthetique.it/hair-beard-body-wash;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/h/o/homme_hair_beard_body_wash_247991_c1dd3ff.jpg/homme_hair_beard_body_wash_247991_c1dd3ff.jpg;0,00 EUR;new;in stock;4040999PF0093;La Biosthétique;;Hair & Scalp Care,Trattamenti pelle;Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Cosmetics > Skin Care;;;FALSE
La Biosthétique Styling Brush;048796;Questa spazzola modella, acconcia e dona volume: spazzola di legno con setole di cinghiale e di nylon per capelli più luminosi, che si asciugano più velocemente e più corposi.;https://www.labiosthetique.it/styling-brush;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/t/styling_brush_342827_1St_ck_fbe586e.jpg/styling_brush_342827_1St_ck_fbe586e.jpg;51,00 EUR;new;in stock;4040218781892;La Biosthétique;1 pcs;Hair & Scalp Care,Styling;Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Hair Care > Hair Styling Products;;1 pcs;FALSE
La Biosthétique Spa Wellness Soap;003912;Sapone wellness per la detersione di viso e corpo.;https://www.labiosthetique.it/spa-wellness-soap?childSku=4040218856392;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_wellness_soap_329815_150g_f6c2129.jpg/spa_wellness_soap_329815_150g_f6c2129.jpg;21,50 EUR;new;in stock;4040218856392;La Biosthétique;150 g;Trattamenti pelle;Health & Beauty > Personal Care > Cosmetics > Skin Care;1 kg;150 g;FALSE
La Biosthétique Eyeshadow Pen Blooming Grace;016312;Utilizzabile sia come eyeliner che come ombretto: Eyeshadow Pen dalla consistenza cremosa, facile da stendere e sfumare.;https://www.labiosthetique.it/eyeshadow-pen?childSku=4040218860191;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg/eyeshadow_pen_blooming_grace_322643_1_4g_48ca459.jpg;23,50 EUR;new;in stock;4040218860191;La Biosthétique;1,4 g;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;1,4 g;FALSE
La Biosthétique Long Hair Protective Conditioning Fluid;120045;Di velocissimo utilizzo, questo fluido trattante senza risciacquo idrata il capello, ripristina l'equilibrio delle differenze strutturali, evita che il capello si spezzi e lo protegge contro le particelle nocive e contro altri agenti ambientali dannosi.;https://www.labiosthetique.it/long-hair-protective-conditioning-fluid-1;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/l/o/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg/long_hair_protective_conditioning_fluid_386232_125ml_35ec887.jpg;31,50 EUR;new;in stock;4040218861891;La Biosthétique;125 ml;Hair & Scalp Care;Health & Beauty > Personal Care > Hair Care;1 l;125 ml;FALSE
La Biosthétique Perfect Volume Brown;017575;Il mascara incredibilmente volumizzante dona un volume mai visto e una luminosità seducente: l’effetto “wow” è garantito!;https://www.labiosthetique.it/perfect-volume?childSku=4040218865691;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/p/e/perfect_volume_brown_247621_8ml_48b40e4.jpg/perfect_volume_brown_247621_8ml_48b40e4.jpg;27,50 EUR;new;in stock;4040218865691;La Biosthétique;8 ml;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;8 ml;FALSE
La Biosthétique Eyeshadow Pen Sugar Plum;016347;Utilizzabile sia come eyeliner che come ombretto: Eyeshadow Pen dalla consistenza cremosa, facile da stendere e sfumare.;https://www.labiosthetique.it/eyeshadow-pen?childSku=4040218881691;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/e/y/eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg/eyeshadow_pen_sugar_plum_396594_1_4g_20e1f93.jpg;23,50 EUR;new;in stock;4040218881691;La Biosthétique;1,4 g;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;1,4 g;FALSE
La Biosthétique Spa Relaxing Body Lotion;002192;Lozione corpo rilassante;https://www.labiosthetique.it/spa-relaxing-body-lotion?childSku=4040218855890;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/s/p/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg/spa_relaxing_body_lotion_329677_250ml_05514d9.jpg;28,00 EUR;new;in stock;4040218855890;La Biosthétique;250 ml;Trattamenti pelle;Health & Beauty > Personal Care > Cosmetics > Skin Care;1 l;250 ml;FALSE
La Biosthétique Brilliant Nail Merlot;020425;Lo smalto per unghie Brilliant Nail dà un tocco di audacia sbarazzina alle unghie delle mani e dei piedi e le fa brillare a lungo.;https://www.labiosthetique.it/brilliant-nail?childSku=4040218866490;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/b/r/brilliant_nail_merlot_355013_8ml_f687a9f.jpg/brilliant_nail_merlot_355013_8ml_f687a9f.jpg;19,00 EUR;new;in stock;4040218866490;La Biosthétique;8 ml;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;8 ml;FALSE
La Biosthétique Fresh Skin 4/5 Deep Brown;021052;Agenti idratanti trattano la pelle, pigmenti equilibranti riducono le discromie: per un incarnato naturalmente omogeneo in un unico, semplice gesto!;https://www.labiosthetique.it/fresh-skin?childSku=4040218856989;https://img.labiosthetique.de/live-ecs/resize-cover/500/0/f/r/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg/fresh_skin_4_5_deep_brown_260673_30ml_2a72c65.jpg;35,50 EUR;new;in stock;4040218856989;La Biosthétique;30 ml;Make-up;Health & Beauty > Personal Care > Cosmetics > Makeup;;30 ml;FALSE
