id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping
110033,4040218885149,Pro Performance Mousse,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/pro-performance-mousse,25.00 EUR,Als Liebling der Friseure ist die pflegende Mousse die ideale Basis für natürlich gesunde Looks mit Definition und Glanz. Dank pflanzlichem Hitzeschutz gelingen Stylings mit dem Hitzetool besonders schonend und lang anhaltend.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/p/r/pro_performance_mousse_390916_200ml_fcb36b3.jpg/pro_performance_mousse_390916_200ml_fcb36b3.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Base,,,200 ml,unisex,new,DE:::4.50 EUR
020145,4040218820447,Nail Enamel Remover,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/nail-enamel-remover-1,21.00 EUR,Der acetonfreie Nagellackentferner beseitigt alle Nagellack-Spuren sanft und sicher – mit einer extra Portion an Pflege.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/n/a/nail_enamel_remover_247749_100ml_3565b01.jpg/nail_enamel_remover_247749_100ml_3565b01.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,100 ml,unisex,new,DE:::4.50 EUR
019852,4040218830347,Sensual Lipstick Brilliant B237 Baroque Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sensual-lipstick-brilliant?childSku=4040218830347,26.00 EUR,Der Lippenstift pflegt mit wertvollen Ölen und sorgt für einen filmreifen Kussmund.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/e/sensual_lipstick_brilliant_b237_baroque_rose_247711_3_3g_dfe8651.jpg/sensual_lipstick_brilliant_b237_baroque_rose_247711_3_3g_dfe8651.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,3 g",unisex,new,DE:::4.50 EUR
002035,4040218837247,Hydrating Tan Activating Bodylotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/tan-activating-bodylotion,35.00 EUR,"Der pflegende Bräunungsaktivator macht die Haut fit für die Sonne. Er stabilisiert das Feuchtigkeitsniveau, intensiviert die Bräunung und beugt gleichzeitig lichtbedingter Hautalterung vor.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/h/y/hydrating_tan_activating_bodylotion_248069_200ml_0df5735.jpg/hydrating_tan_activating_bodylotion_248069_200ml_0df5735.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Soleil,,,200 ml,unisex,new,DE:::0.00 EUR
120565,4040218838947,Curl Activating Conditioning Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/curl-activating-conditioning-spray,24.00 EUR,"Die einfach anzuwendende Sprühlotion konditioniert und aktiviert Locken, verhilft ihnen zu springlebendiger Vitalität und verleiht Sprungkraft mit flexiblem Halt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/u/curl_activating_conditioning_spray_247197_200ml_aa62d1f.jpg/curl_activating_conditioning_spray_247197_200ml_aa62d1f.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Curl,Topseller,,200 ml,unisex,new,DE:::4.50 EUR
021703,4040218841947,Natural Skin 2/2 Medium Beige,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/natural-skin-2-2-medium-beige-021703,42.00 EUR,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/n/a/natural_skin_2_2_medium_beige_390393_30ml_cfc3772.jpg/natural_skin_2_2_medium_beige_390393_30ml_cfc3772.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,30 ml,unisex,new,DE:::0.00 EUR
038222,4040218872347,Glam+Colour Iced Espresso .21 .BA Colouring Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/glam-colour-iced-espresso-21-ba-colouring-mask,37.00 EUR,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht braunem Haar einen kühlen Espresso-Ton mit leuchtenden Reflexen.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/g/l/glam_colour_iced_espresso_.21_.ba_colouring_mask_381801_200ml_cf5a4ed.jpg/glam_colour_iced_espresso_.21_.ba_colouring_mask_381801_200ml_cf5a4ed.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Glam Colour,,,200 ml,unisex,new,DE:::0.00 EUR
120737,4040218873047,Colour Protection Shine Restoring Softening Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/colour-protection-shine-restoring-softening-shampoo?childSku=4040218873047,16.00 EUR,"Das milde Shampoo reinigt coloriertes, strapaziertes Haar und versorgt es mit Feuchtigkeit und Pflege. Die Haarfarbe ist vor Pigmentverlust geschützt und kann ihre Brillanz länger bewahren.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/colour_protection_shine_restoring_softening_shampoo_389997_100ml_05bc930.jpg/colour_protection_shine_restoring_softening_shampoo_389997_100ml_05bc930.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,Topseller,,100 ml,unisex,new,DE:::4.50 EUR
018205,4040218835946,Silky Mineral Powder 2/4 Medium Peach,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/silky-mineral-powder?childSku=4040218835946,30.50 EUR,"Das lose Mineral-Puder fixiert das Make-up und zaubert als Puder mit puren Mineral-Pigmenten eine Haut, so rein, frisch und luxuriös wie reinste Seide.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/i/silky_mineral_powder_2_4_medium_peach_247789_12g_19e3da6.jpg/silky_mineral_powder_2_4_medium_peach_247789_12g_19e3da6.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,12 g,unisex,new,DE:::0.00 EUR
016532,4040218870046,Magic Shadow 53 Shiny Copper,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/magic-shadow?childSku=4040218870046,24.50 EUR,Der Puder-Lidschatten zaubert mit seinen pudrigen Farbpigmenten magische Akzente auf die Augenlider.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/m/a/magic_shadow_53_shiny_copper_378577_2_5g_7b81ac0.jpg/magic_shadow_53_shiny_copper_378577_2_5g_7b81ac0.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"2,5 g",unisex,new,DE:::4.50 EUR
003081,4040218873146,Clarifying Aroma Complex,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/clarifying-aroma-complex,36.00 EUR,"Das aromatisch duftende Konzentrat aus ausgesuchten etherischen Ölen wirkt klärend auf Haut und Seele. Das Hautbild bei fettiger, unreiner Haut erscheint ausgeglichen und sichtbar reiner. Für alle Liebhaber von Visarôme Intoxiné wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/l/clarifying_aroma_complex_384894_10ml_06a3f1c.jpg/clarifying_aroma_complex_384894_10ml_06a3f1c.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Clarifiante,,,10 ml,unisex,new,DE:::0.00 EUR
019281,4040218866445,Sensual Lipstick Glossy G333 Cashmere,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sensual-lipstick-glossy?childSku=4040218866445,26.00 EUR,Der Gloss-Lippenstift pflegt mit wertvollen Ölen und sorgt für einen hauchzarten Lip-Catcher.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/e/sensual_lipstick_glossy_g333_cashmere_354999_3_3g_00a1c6c.jpg/sensual_lipstick_glossy_g333_cashmere_354999_3_3g_00a1c6c.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,3 g",unisex,new,DE:::4.50 EUR
110166,4040218868845,Shape Clay,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/shape-clay,25.50 EUR,Formgebende Stylingpaste für seidenmatte und griffige Looks.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/h/shape_clay_368323_75ml_a852fa0.jpg/shape_clay_368323_75ml_a852fa0.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Shape,,,75 ml,unisex,new,DE:::4.50 EUR
110144,4040218869545,Mattifying Grip Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/mattifying-grip-spray,29.00 EUR,"Die mikrofeine Sprühformel sorgt für griffiges Ansatzvolumen, Struktur und ein mattes Finish.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/m/a/mattifying_grip_spray_398117_100ml_dfd1f55.jpg/mattifying_grip_spray_398117_100ml_dfd1f55.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Finish,,,100 ml,unisex,new,DE:::4.50 EUR
002351,4040218872545,Revitalising Capsules,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/revitalising-capsules?childSku=4040218872545,16.50 EUR,"Die Revitalising Capsules komplettieren das ausgewogene Pflegekonzept von Méthode Régénérante. Jede Lipid-Kapsel enthält einen hochwirksamen Cocktail wertvoller Öle, die tiefenwirksam revitalisieren, intensiv pflegen und ein seidiges Hautgefühl verleihen. Für alle Liebhaber von La Capsule wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/r/e/revitalising_capsules_389022_7Kapseln_b651066.jpg/revitalising_capsules_389022_7Kapseln_b651066.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,7 capsules,unisex,new,DE:::4.50 EUR
120716,4040218855944,Spa Wellness Hair Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/spa-wellness-hair-shampoo-120716,9.50 EUR,Wellness-Shampoo für die tägliche Haarwäsche,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/p/spa_wellness_hair_shampoo_329921_50ml_cb8b736.jpg/spa_wellness_hair_shampoo_329921_50ml_cb8b736.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Spa,,,50 ml,unisex,new,DE:::4.50 EUR
110611,4040218868944,Styling Fluid,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/styling-fluid-1,27.50 EUR,"Festigungsfluid für elastischen Halt, optimale Formbarkeit und ein perfekt definiertes Finish.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/t/styling_fluid_398081_250ml_05c8ac2.jpg/styling_fluid_398081_250ml_05c8ac2.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,,,250 ml,unisex,new,DE:::4.50 EUR
017371,4040218883244,Automatic Pencil for Eyes K28 Indigo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/automatic-pencil-for-eyes?childSku=4040218883244,24.50 EUR,Der wasserfeste Lidstift sorgt mit seiner unschlagbaren Textur für farbintensive und lang anhaltende Augenblicke.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/a/u/automatic_pencil_for_eyes_k28_indigo_342833_0_35g_7ab6414.jpg/automatic_pencil_for_eyes_k28_indigo_342833_0_35g_7ab6414.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"0,35 g",unisex,new,DE:::4.50 EUR
004482,4040218867343,Rich Micellar Cleansing Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/rich-micellar-cleansing-cream,36.00 EUR,"Die unkomplizierte, aber gründliche Mizellenreinigung mit der Rich Micellar Cleansing Cream befreit die Haut sanft von Schmutz und Make-up und hinterlässt ein gepflegtes Hautgefühl. Für alle Liebhaber von Clair de Teint Jeunesse wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/r/i/rich_micellar_cleansing_cream_382753_200ml_e9997a3.jpg/rich_micellar_cleansing_cream_382753_200ml_e9997a3.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,200 ml,unisex,new,DE:::0.00 EUR
120042,4040218120042,Génésicap Plus,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/genesicap-plus,37.50 EUR,Das Spezial-Öl regeneriert die trockene Kopfhaut und lässt ihre unangenehmen Folgen wie Spannungsgefühl und Irritationen schnell abklingen. Das Wachstum der Haare wird aktiv gefördert.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/g/_/g_n_sicap_plus_247343_15ml_74caf8a.jpg/g_n_sicap_plus_247343_15ml_74caf8a.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Méthode Vitalisante,,,15 ml,unisex,new,DE:::0.00 EUR
003132,4040218855142,Spa Relaxing Body Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/spa-relaxing-body-wash-003132,9.50 EUR,Entspannende Reinigung für den Körper,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/p/spa_relaxing_body_wash_329767_50ml_ef75ba3.jpg/spa_relaxing_body_wash_329767_50ml_ef75ba3.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,50 ml,unisex,new,DE:::4.50 EUR
120896,4040218856842,Essentiel Classic Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/essentiel-classic-shampoo?childSku=4040218856842,10.50 EUR,"Das milde, zart duftende Pflegeshampoo bietet sanfte Reinigung, für die tägliche Haarwäsche und die ganze Familie.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/e/s/essentiel_classic_shampoo_247241_100ml_793ea71.jpg/essentiel_classic_shampoo_247241_100ml_793ea71.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Essentiel,Topseller,,100 ml,unisex,new,DE:::4.50 EUR
003051,4040218868142,Comforting Micellar Cleansing Milk,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/comforting-micellar-cleansing-milk?childSku=4040218868142,6.50 EUR,"Die milde Reinigungsmilch beruhigt empfindliche Gesichtshaut, während sie Make-up und Schmutz ebenso sanft wie zuverlässig entfernt und ein Austrocknen der Haut verhindert. Für alle Liebhaber von Clair de Teint Sensitif wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/comforting_micellar_cleansing_milk_391978_50ml_c94cf3d.jpg/comforting_micellar_cleansing_milk_391978_50ml_c94cf3d.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,50 ml,unisex,new,DE:::4.50 EUR
017650,4040218876642,Luxury Liner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/luxury-liner,27.00 EUR,"Einzigartige Präzision für spektakulären Glamour: Der Luxury Liner beeindruckt mit einer unvergleichlichen Präzision, die makellose Linien zaubert und so einen spektakulären Glamour Look garantiert.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/l/u/luxury_liner_388829_0_55ml_9e3e495.jpg/luxury_liner_388829_0_55ml_9e3e495.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"0,55 ml",unisex,new,DE:::4.50 EUR
019948,4040218860641,Sensual Lipstick Matt M406 Fire,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sensual-lipstick-matt?childSku=4040218860641,26.00 EUR,Geschmeidig und gleichmäßig im Auftrag: Sensual Lipstick Matt hüllt die Lippen in eine angesagt matte Farbnuance.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/e/sensual_lipstick_matt_m406_fire_322667_3_3g_0ae7f67.jpg/sensual_lipstick_matt_m406_fire_322667_3_3g_0ae7f67.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,3 g",unisex,new,DE:::4.50 EUR
020432,4040218869941,Brilliant Nail Sparkly Melon,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/brilliant-nail?childSku=4040218869941,18.50 EUR,Der Nagellack Brilliant Nail peppt Hand- und Fußnägel frech auf und bringt sie auf Hochglanz – langanhaltend.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/b/r/brilliant_nail_sparkly_melon_378711_8ml_7cddeb6.jpg/brilliant_nail_sparkly_melon_378711_8ml_7cddeb6.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,8 ml,unisex,new,DE:::4.50 EUR
120471,4040218849240,Colour Protection Shine Restoring Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/colour-protection-shine-restoring-shampoo?childSku=4040218849240,16.00 EUR,"Das sulfatfreie Shampoo reinigt besonders sanft, schützt die Haarfarbe vor Verblassen sowie Auswaschen und sichert lang anhaltende Farbbrillanz.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/colour_protection_shine_restoring_shampoo_247163_100ml_4914fa6.jpg/colour_protection_shine_restoring_shampoo_247163_100ml_4914fa6.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,,,,100 ml,unisex,new,DE:::4.50 EUR
003745,4040218868340,Comforting Hydro Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/comforting-hydro-mask,34.00 EUR,"Die beruhigende und regenerierende Maske optimiert den Feuchtigkeitshaushalt der Haut und hilft ihr, ihren wichtigen Aufgaben gesund, resistent und strahlend nachzukommen. Für alle Liebhaber von Masque Hydro Sensitif wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/o/comforting_hydro_mask_392042_75ml_3bdbf86.jpg/comforting_hydro_mask_392042_75ml_3bdbf86.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,75 ml,unisex,new,DE:::0.00 EUR
110911,4040218869040,Classic Fanelac Hair Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/classic-fanelac-hair-spray?childSku=4040218869040,9.50 EUR,Innerhalb einer sehr kurzen Trocknungszeit fixiert das silikonfreie Non-Aerosol-Haarspray die Frisur mit extrem starkem Halt und lässt sich trotzdem bei Bedarf rückstandslos ausbürsten.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/c/l/classic_fanelac_hair_spray_398142_50ml_c4ba802.jpg/classic_fanelac_hair_spray_398142_50ml_c4ba802.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,Topseller,,50 ml,unisex,new,DE:::4.50 EUR
018772,4040218841039,Tender Blush Passion Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/tender-blush?childSku=4040218841039,30.50 EUR,Das elegante Puder-Rouge Tender Blush definiert die Wangenknochen und veredelt die Gesichtszüge.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/t/e/tender_blush_passion_rose_272313_3_5g_c88272d.jpg/tender_blush_passion_rose_272313_3_5g_c88272d.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,5 g",unisex,new,DE:::0.00 EUR
120532,4040218865738,Structure Repair Nourishing Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/structure-repair-nourishing-shampoo?childSku=4040218865738,16.00 EUR,"Das Feuchtigkeit spendende Shampoo wirkt Struktur ausgleichend und macht trockenes, geschädigtes Haar herrlich geschmeidig und seidig glänzend.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/t/structure_repair_nourishing_shampoo_352815_100ml_3515a88.jpg/structure_repair_nourishing_shampoo_352815_100ml_3515a88.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Structure Repair,Topseller,,100 ml,unisex,new,DE:::4.50 EUR
120421,4040218828337,Long Hair Detangler,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/long-hair-detangler,38.50 EUR,"Das mehrfach wirksame Serum zum Aufsprühen spendet langem Haar schwerelose Feuchtigkeit und Pflege, gleicht die Haarstruktur minutenschnell aus und entwirrt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/l/o/long_hair_detangler_247275_150ml_727451b.jpg/long_hair_detangler_247275_150ml_727451b.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,150 ml,unisex,new,DE:::0.00 EUR
018445,4040218829037,Tender Blush Coral Blossom,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/tender-blush?childSku=4040218829037,30.50 EUR,Das elegante Puder-Rouge Tender Blush definiert die Wangenknochen und veredelt die Gesichtszüge.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/t/e/tender_blush_coral_blossom_272311_3_5g_3a84a85.jpg/tender_blush_coral_blossom_272311_3_5g_3a84a85.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"3,5 g",femal,new,DE:::0.00 EUR
110260,4040218869637,Powder Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/powder-spray-1,32.00 EUR,Das perfekte Finish für lässige Matt-Looks mit griffiger Fülle. Für lang anhaltende Styles und zum Auffrischen der Frisur zwischendurch.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/p/o/powder_spray_398120_200ml_bdb03f8.jpg/powder_spray_398120_200ml_bdb03f8.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Finish,,,200 ml,unisex,new,DE:::0.00 EUR
002871,4040218866636,Sun Care Body Lotion SPF 30,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/sun-care-body-lotion-spf-30?childSku=4040218866636,14.00 EUR,"Mit einer Kombination effektiver UV-Filter, zellaktiver natürlicher Wirkstoffe und einem Bräunungsaktivator schützt die wasserfeste, pflegende Sonnenmilch die Haut vor sonnenbedingter Schädigung und verhilft gleichzeitig zu einer schönen, ebenmäßigen Bräune.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/s/u/sun_care_body_lotion_spf_30_356881_50ml_f7f883c.jpg/sun_care_body_lotion_spf_30_356881_50ml_f7f883c.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Soleil,,,50 ml,unisex,new,DE:::4.50 EUR
110581,4040218869736,Intense Formula Hair Laque,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/intense-formula-hair-laque,22.00 EUR,"Der silikonfreie Haarlack fixiert jedes Styling mit extrastarkem Halt, spendet Feuchtigkeit und verleiht ein glänzendes Finish.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/i/n/intense_formula_hair_laque_398135_300ml_3bca43f.jpg/intense_formula_hair_laque_398135_300ml_3bca43f.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,Topseller,,300 ml,unisex,new,DE:::4.50 EUR
017829,4040218875836,Eye Performer Truffle,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/eye-performer?childSku=4040218875836,24.50 EUR,Der wasserfeste Lidstift Eye Performer leistet mit seiner ultra weichen und unschlagbar farbintensiven Textur eine spektakuläre Performance und strahlende Augenblicke – extrem langanhaltend.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/e/y/eye_performer_truffle_390969_1_2g_1f599e8.jpg/eye_performer_truffle_390969_1_2g_1f599e8.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,"1,2 g",unisex,new,DE:::4.50 EUR
003928,4040218802535,Homme Hair Beard Body Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/hair-beard-body-wash?childSku=4040218802535,22.00 EUR,"3 in 1: Duschgel, Shampoo und Bartshampoo in einem. Dieses betörend duftende All in one-Produkt reinigt sanft und zuverlässig, während es mild Haut und Haar pflegt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/h/o/homme_hair_beard_body_wash_247991_200ml_c1dd3ff.jpg/homme_hair_beard_body_wash_247991_200ml_c1dd3ff.jpg,in stock,100,"health & beauty > beauty > hair care & styling,health & beauty > beauty > skin care","Health & Beauty > Personal Care > Hair Care,Health & Beauty > Personal Care > Cosmetics > Skin Care",EUR,"Haarpflege,Haut- & Körperpflege",Homme,,,200 ml,male,new,DE:::4.50 EUR
004398,4040218867435,Revitalising Lipid Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/revitalising-lipid-cream,78.00 EUR,"Die Lipid Creme beruhigt und nährt trockene Haut, stabilisiert ihren Kollagengehalt und unterstützt sie mit sorgfältig aufeinander abgestimmten Wirkmechanismen gegen Alterungsprozesse. Für alle Liebhaber von Ménulphia Jeunesse Riche wird dies Ihr neues Lieblingsprodukt.",https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/r/e/revitalising_lipid_cream_382750_50ml_baa8bd7.jpg/revitalising_lipid_cream_382750_50ml_baa8bd7.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,50 ml,unisex,new,DE:::0.00 EUR
020131,4040218767834,Brilliant Nail Cherry,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.de/brilliant-nail?childSku=4040218767834,18.50 EUR,Der Nagellack Brilliant Nail peppt Hand- und Fußnägel frech auf und bringt sie auf Hochglanz – langanhaltend.,https://img.labiosthetique.de/live-ecs/resize-cover/1440/0/b/r/brilliant_nail_cherry_247747_8ml_ad1e0b9.jpg/brilliant_nail_cherry_247747_8ml_ad1e0b9.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-Up,,,,8 ml,femal,new,DE:::4.50 EUR
