id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping
120306,4040218871173,Hairloss Control Scalp Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/hairloss-control-scalp-lotion,63.00 CHF,"Die Kopfhautlotion verlangsamt die Alterungsprozesse, stärkt das Haarwachstum, verbessert die Haardichte und wirkt Haarausfall entgegen. Für alle Liebhaber von Elixir Anti-Chute Premium wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:hairloss_control_scalp_lotion_382589_100ml_4119c28.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Méthode Régénérante,,,100 ml,unisex,new,CH:::0.00 CHF
002356,4040218882773,Clarifying Balance Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/clarifying-balance-cream,50.00 CHF,"Clarifying Balance Cream geht auf die Bedürfnisse von Mischhaut ein, indem sie sowohl talgregulierend als auch befeuchtend wirkt, die Regeneration bei Zellschäden fördert und das Mikrobiom der Haut ausgleicht. Für alle Liebhaber von Purete Clarifiante wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_balance_cream_396276_50ml_759ee9a.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Clarifiante,,,50 ml,unisex,new,CH:::0.00 CHF
019401,4040218830972,Sensual Lipstick Creamy C149 Soft Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-creamy?childSku=4040218830972,30.00 CHF,Der Creme-Lippenstift pflegt mit wertvollen Ölen und sorgt für einen verführerisch soften Kussmund.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_creamy_c149_soft_rose_247697_3_3g_85796c0.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
003601,4040218868272,Comforting Hydro Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/comforting-hydro-cream?childSku=4040218868272,50.00 CHF,Die präbiotische Hydro-Creme bringt das Mikrobiom der Haut in Balance und erhöht die Hautfeuchtigkeit. Darüber hinaus beruhigt sie empfindliche Haut und stärkt ihre natürlichen Schutzfunktionen. Für alle Liebhaber von Douceur Sensitive Hydratante wird dies Ihr neues Lieblingsprodukt.,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_cream_391988_50ml_497ee27.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,50 ml,unisex,new,CH:::0.00 CHF
021742,4040218885972,Beauty Stick Contouring,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/beauty-stick-contouring,45.00 CHF,"<p>Perfekte Gesichtskonturen in Sekunden! Die leichte, pflegende Cremeformel des Beauty Stick Contouring formt und definiert die Gesichtszüge mit aufbaubarer Intensität, einem makellosen Finish und Long-Lasting-Effekt.</p>",https://image.labiosthetique.com/i/square-1440/m2-product:beauty_stick_contouring_405205_7g_57f201f.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,7 g,unisex,new,CH:::0.00 CHF
021572,4040218893472,Velvet Skin 4/5 Deep Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/velvet-skin?childSku=4040218893472,45.00 CHF,"Jederzeit frischer Teint: Die Kompakt Foundation sorgt mit ihrer leichten, samtigen Textur für einen semi-mattem Finish und liefert im Nu ein natürliches, ebenmäßiges Hautbild. Sie verfeinert, statt maskenhaft abzudecken. Das mitgelieferte Schwämmchen ist ideal für unkomplizierte, rasche Touch-ups.",https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_4_5_deep_brown_407864_10g_bafd520.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,10 g,unisex,new,CH:::0.00 CHF
120711,4040218849271,Colour Protection Shine Restoring Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/colour-protection-shine-restoring-conditioner?childSku=4040218849271,16.80 CHF,"Ohne zu beschweren, entwirrt und pflegt der Conditioner chemisch behandeltes Haar, schließt Farbpigmente im Haarinneren ein, schützt vor negativen Umwelteinflüssen und sorgt für Geschmeidigkeit, Farbbrillanz und Glanz.",https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_conditioner_247171_50ml_a9a813b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,,,50 ml,unisex,new,CH:::0.00 CHF
120396,4040218856071,Spa Wellness Hair Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-wellness-hair-conditioner?childSku=4040218856071,30.50 CHF,Wellness-Haarpflegespülung für die tägliche Pflege nach dem Waschen.,https://image.labiosthetique.com/i/square-1440/m2-product:spa_wellness_hair_conditioner_329903_250ml_d183626.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Spa,,,250 ml,unisex,new,CH:::0.00 CHF
002961,4040218863871,Dermosthétique Lifting Eye Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/dermosthetique-age-lifting-eye-cream,75.00 CHF,Mit viel Feuchtigkeit und starken Antioxidanzien auf pflanzlicher Basis wirkt die straffende Augenpflegecreme Müdigkeits- und Alterungserscheinungen der Haut in der Augenpartie entgegen.,https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_lifting_eye_cream_355961_15ml_98d4d57.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,,,15 ml,unisex,new,CH:::0.00 CHF
003607,4040218879971,Comforting Lipid Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/comforting-lipid-cream?childSku=4040218879971,13.50 CHF,"Die nährende, intensiv pflegende Lipidcreme beruhigt trockene, irritierte Haut, stabilisiert ihre natürlichen Schutzfunktionen und optimiert den Feuchtigkeitsgehalt. Für alle Liebhaber von Douceur Sensitive Riche wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:comforting_lipid_cream_391993_10ml_fe70e06.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,10 ml,unisex,new,CH:::0.00 CHF
020428,4040218618570,Manicare,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/manicare-1,36.50 CHF,Das Handpeeling Manicare zaubert im Handumdrehen mit feinstem Himalayasalz und erlesenen Ölen traumhaft schöne Hände.,https://image.labiosthetique.com/i/square-1440/m2-product:manicare_138369_100ml_b39264a.jpg/feed-media.jpg,in stock,100,"health & beauty > beauty > skin care,health & beauty > beauty > makeup","Health & Beauty > Personal Care > Cosmetics > Skin Care,Health & Beauty > Personal Care > Cosmetics > Makeup",EUR,"Haut- & Körperpflege,Make-up",,,,100 ml,female,new,CH:::0.00 CHF
017032,4040218836370,Tinted Eyebrow Gel Grey Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/tinted-eyebrow-gel?childSku=4040218836370,28.00 CHF,"Das getönte Gel sorgt für perfekt modellierte, voller wirkende Augenbrauen, füllt Lücken auf und fixiert mit natürlichem Matt-Finish.",https://image.labiosthetique.com/i/square-1440/m2-product:tinted_eyebrow_gel_grey_brown_247585_4ml_adf67d9.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,4 ml,female,new,CH:::0.00 CHF
019004,4040218879070,Automatic Pencil for Lips LL37 Magnolia,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/automatic-pencil-for-lips?childSku=4040218879070,28.00 CHF,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll37_magnolia_407256_0_28g_fac08ab.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,28 g",unisex,new,CH:::0.00 CHF
120616,4040218828269,Long Hair Protective Volumising Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/long-hair-protective-volumising-shampoo-pf0127?childSku=4040218828269,33.00 CHF,"Das sanfte Mizellen Shampoo reinigt tiefenwirksam, gleicht die Haarstruktur aus, schützt vor schädigenden Umwelteinflüssen und schenkt dem Haar Volumen.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_protective_volumising_shampoo_247283_250ml_267ade2.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,250 ml,unisex,new,CH:::0.00 CHF
120809,4040218837469,After Sun Hair & Body Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/after-sun-hair-body-shampoo-2?childSku=4040218837469,25.50 CHF,"Das sanfte Shampoo reinigt Haare und Körper nach der Sonne, entfernt Meer- und Chlorwasserrückstände und schützt das Haar, damit es länger seine Farbbrillanz bewahrt.",https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_hair_body_shampoo_247391_250ml_75c645b.jpg/feed-media.jpg,in stock,100,"health & beauty > beauty > skin care,health & beauty > beauty > hair care & styling","Health & Beauty > Personal Care > Cosmetics > Skin Care,Health & Beauty > Personal Care > Hair Care",EUR,"Haut- & Körperpflege,Haarpflege",Soleil,,,250 ml,unisex,new,CH:::0.00 CHF
003953,4040218856569,Spa Refreshing Hand Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-refreshing-hand-wash,17.50 CHF,Erfrischendes Reinigungsgel für die Hände,https://image.labiosthetique.com/i/square-1440/m2-product:spa_refreshing_hand_wash_329827_250ml_94b25f4.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,250 ml,unisex,new,CH:::0.00 CHF
110237,4040218868869,Molding Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/molding-cream-1,26.50 CHF,"Die Modelliercreme bringt glattes wie lockiges Haar geschmeidig in Form und gibt leichten, geschmeidigen Halt.",https://image.labiosthetique.com/i/square-1440/m2-product:molding_cream_368335_75ml_0d9b0d4.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Shape,,,75 ml,unisex,new,CH:::0.00 CHF
016585,4040218829068,Magic Shadow 48 Sheer Taupe,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/magic-shadow?childSku=4040218829068,28.00 CHF,Der Puder-Lidschatten zaubert mit seinen pudrigen Farbpigmenten magische Akzente auf die Augenlider.,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_48_sheer_taupe_247559_2_5g_a0d1415.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"2,5 g",female,new,CH:::0.00 CHF
018271,4040218840568,Silky Mineral Powder 2/1 Medium Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/silky-mineral-powder?childSku=4040218840568,38.00 CHF,"Das lose Mineral-Puder fixiert das Make-up und zaubert als Puder mit puren Mineral-Pigmenten eine Haut, so rein, frisch und luxuriös wie reinste Seide.",https://image.labiosthetique.com/i/square-1440/m2-product:silky_mineral_powder_2_1_medium_rose_247799_12g_f2e7164.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,12 g,unisex,new,CH:::0.00 CHF
120607,4040218865868,Structure Repair Hydrating Drops,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/structure-repair-hydrating-drops,45.00 CHF,"Pur oder als Intensivierung der gewohnten Haarpflege pflegen die innovativen Drops trockenes, strapaziertes Haar mit einer Extraportion Feuchtigkeit.",https://image.labiosthetique.com/i/square-1440/m2-product:structure_repair_hydrating_drops_352827_30ml_8bd10cf.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Structure Repair,,,30 ml,unisex,new,CH:::0.00 CHF
110782,4040218868968,Taming Fluid,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/taming-fluid,27.40 CHF,"Das thermoaktivierte Fluid schützt beim Hitzestyling, bändigt das Haar und glättet es langanhaltend.",https://image.labiosthetique.com/i/square-1440/m2-product:taming_fluid_398090_150ml_d218c14.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,,,150 ml,unisex,new,CH:::0.00 CHF
110355,4040218869668,Glossing Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/glossing-spray-1,32.00 CHF,"Das brillante Red-Carpet-Finish für jede Länge und jeden Look: Glossing Spray sorgt für lang anhaltenden, schimmernden Glanz und intensive Lichtreflexe ganz ohne Silikone.",https://image.labiosthetique.com/i/square-1440/m2-product:glossing_spray_398126_150ml_3fc88bf.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Finish,,,150 ml,unisex,new,CH:::0.00 CHF
002876,4040218884968,Dermosthétique Peel³ Complex Deep Purifying Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/dermosthetique-peel-complex-deep-purifying-mask,45.00 CHF,"Mit dreifacher Peelingwirkung und doch besonders sanft, verfeinert die cremige Maske das Hautbild sofort und nachhaltig, reinigt tiefenwirksam und unterstützt die natürliche Erneuerung der Haut.",https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_peel_complex_deep_purifying_mask_266957_75ml_f8a9a1d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,,,75 ml,unisex,new,CH:::0.00 CHF
120989,4040218831467,Long Hair Refreshing Dry Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/long-hair-refreshing-dry-shampoo,34.00 CHF,"Mit feinstem Reisstärkepuder absorbiert Refresh Dry Shampoo überschüssige Öle. Ansätze und Längen werden auf natürliche Weise aufgefrischt. Das Haar duftet, wirkt locker voluminös und wie frisch gewaschen.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_refreshing_dry_shampoo_247295_200ml_6c349ed.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,200 ml,unisex,new,CH:::0.00 CHF
021731,4040218842067,Natural Skin 5/5 Deep Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/natural-skin?childSku=4040218842067,52.00 CHF,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://image.labiosthetique.com/i/square-1440/m2-product:natural_skin_5_5_deep_brown_391035_30ml_a17ad15.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,CH:::0.00 CHF
004307,4040218867367,Revitalising Hydro Toner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/revitalising-hydro-toner,41.00 CHF,"Die vitalisierende Formel mit hautidentischen Feuchtigkeitsbausteinen entspannt die Haut nach der Reinigung, polstert sie auf und bildet die ideale Grundlage für die nachfolgenden Pflegeschritte. Für alle Liebhaber von Visalix Jeunesse wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:revitalising_hydro_toner_382732_250ml_e65b433.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,250 ml,unisex,new,CH:::0.00 CHF
042241,4040218885767,Exklusives Belesthétique Set,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/exklusives-belesthetique-set,448.00 CHF,"Mit diesem exklusiven Set bestehend aus Belesthétique The Eye Cream (15ml), Belesthétique The Cream (50ml) und Belesthétique The Concentrate (30ml) verjüngen Sie ihr Hautbild sichbar &amp; bewahren Ihre zeitlose Schönheit &amp; Jugendlichkeit. Beim Kauf des Sets ist der Artikel The Eyecream kostenlos.",https://image.labiosthetique.com/i/square-1440/m2-product:exklusives_belesth_tique_set_394928_1Set_2c096cf.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Belesthetique,,,1 set,unisex,new,CH:::0.00 CHF
003297,4040218803266,Homme Shaving Gel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/shaving-gel,20.50 CHF,Shaving Gel für geschmeidige Haut und eine sanfte wie gründliche Rasur.,https://image.labiosthetique.com/i/square-1440/m2-product:homme_shaving_gel_247987_150ml_eb90528.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Homme,,,150 ml,male,new,CH:::0.00 CHF
002246,4040218855166,Spa Relaxing Body Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-relaxing-body-wash?childSku=4040218855166,27.00 CHF,Entspannende Reinigung für den Körper,https://image.labiosthetique.com/i/square-1440/m2-product:spa_relaxing_body_wash_329695_250ml_ad112a5.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,250 ml,unisex,new,CH:::0.00 CHF
019955,4040218869866,Sensual Lipstick Brilliant B242 Choco Sorbet,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-brilliant?childSku=4040218869866,30.00 CHF,Der Lippenstift pflegt mit wertvollen Ölen und sorgt für einen filmreifen Kussmund.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_brilliant_b242_choco_sorbet_378673_3_3g_c77b7fc.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
019202,4040218875966,Sensual Lipstick Glossy G334 Lavender Pink,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-glossy?childSku=4040218875966,30.00 CHF,Der Gloss-Lippenstift pflegt mit wertvollen Ölen und sorgt für einen hauchzarten Lip-Catcher.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_glossy_g334_lavender_pink_388835_3_3g_2815ba7.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
020999,4040218766165,Brilliant Nail Finish,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/brilliant-nail-finish,18.50 CHF,Brilliant Nail Finish lässt Nägel schneller trocknen und verpasst Händen wie Füßen ein perfektes Finish.,https://image.labiosthetique.com/i/square-1440/m2-product:brilliant_nail_finish_247777_9ml_d258ec6.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,9 ml,female,new,CH:::0.00 CHF
110655,4040218802764,Homme Fiber Paste,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/fiber-paste,21.50 CHF,"Fiber Paste für Männer: Für perfekt formbare Styles mit Remodelliereffekt dank der cremigen Textur, die nicht aushärtet.",https://image.labiosthetique.com/i/square-1440/m2-product:homme_fiber_paste_247271_100ml_7ddc8f5.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Homme,,,100 ml,unisex,new,CH:::0.00 CHF
120601,4040218838664,Frizz Control Smoothing Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/frizz-control-smoothing-shampoo,30.50 CHF,"Smoothing Shampoo beruhigt unruhiges Haar bereits während der Wäsche, bändigt seine Textur und schützt vor äußeren Einflüssen.",https://image.labiosthetique.com/i/square-1440/m2-product:frizz_control_smoothing_shampoo_247253_250ml_9237cf5.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Frizz Control,,,250 ml,unisex,new,CH:::0.00 CHF
120822,4040218849264,Colour Protection Shine Restoring Conditioner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/colour-protection-shine-restoring-conditioner?childSku=4040218849264,36.00 CHF,"Ohne zu beschweren, entwirrt und pflegt der Conditioner chemisch behandeltes Haar, schließt Farbpigmente im Haarinneren ein, schützt vor negativen Umwelteinflüssen und sorgt für Geschmeidigkeit, Farbbrillanz und Glanz.",https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_conditioner_247173_150ml_5fa29be.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,,,150 ml,unisex,new,CH:::0.00 CHF
019042,4040218861464,Automatic Pencil for Lips LL32 Rosewood,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/automatic-pencil-for-lips?childSku=4040218861464,28.00 CHF,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll32_rosewood_324093_0_28g_4be569d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,28 g",unisex,new,CH:::0.00 CHF
019036,4040218864564,Automatic Pencil for Lips LL38 Pecan,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/automatic-pencil-for-lips?childSku=4040218864564,28.00 CHF,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll38_pecan_407259_0_35g_2e3422c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,35 g",unisex,new,CH:::0.00 CHF
018239,4040218824063,Highlighter Trio Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/highlighter-trio?childSku=4040218824063,55.50 CHF,Seidiger Puder mit irisierendem Schimmer für samtige Haut und einen natürlich strahlenden Teint.,https://image.labiosthetique.com/i/square-1440/m2-product:highlighter_trio_rose_247793_11g_c4e7ab1.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,11 g,unisex,new,CH:::0.00 CHF
110268,4040218870763,Volumising Mousse,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/volumising-mousse?childSku=4040218870763,27.00 CHF,"<p>Der vegane Volumenschaum für lang anhaltende Fülle und stabile, unbeschwerte Volumenlooks.</p>",https://image.labiosthetique.com/i/square-1440/m2-product:volumising_mousse_398066_200ml_95467c1.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Base,Topseller,,200 ml,unisex,new,CH:::0.00 CHF
120095,4040218877663,Calming Scalp Lotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/calming-scalp-lotion,36.00 CHF,"Die wohltuende Lotion beruhigt gestresste Kopfhaut, lindert Irritationen, beugt Schuppen vor und reduziert die Reizanfälligkeit empfindlicher Kopfhaut. Für alle Liebhaber von Lotion Ergines E und Lotion Apaisante wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:calming_scalp_lotion_387049_100ml_18cae1b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Méthode Sensitive,Topseller,,100 ml,unisex,new,CH:::0.00 CHF
120979,4040218883763,After Sun Hydrating Hair Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/after-sun-hydrating-hair-mask-1?childSku=4040218883763,16.00 CHF,Die Pflege- und Repairmaske restrukturiert sonnenstrapaziertes Haar mit einem intensiv pflegenden Feuchtigkeitsschub.,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_hydrating_hair_mask_392130_50ml_061a8ed.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Soleil,,,50 ml,unisex,new,CH:::0.00 CHF
017614,4040218889963,Brow Definer B00 Black Brown,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/brow-definer?childSku=4040218889963,28.00 CHF,"Der stylish schlanke Brow Definer definiert mühelos präzise, natürlich wirkende Brauen, setzt einzelne Härchen und nuanciert Konturen. Die ultrafeine Spitze ist auf einen Dreh perfekt on point. Mit veganen, natürlichen Inhaltsstoffen und pflegenden Vitaminen.",https://image.labiosthetique.com/i/square-1440/m2-product:brow_definer_b00_black_brown_406080_0_09g_bdb8d5a.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,09 g",unisex,new,CH:::0.00 CHF
021684,4040218841862,Natural Skin 1/4 Light Peach,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/natural-skin?childSku=4040218841862,52.00 CHF,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://image.labiosthetique.com/i/square-1440/m2-product:natural_skin_1_4_light_peach_390387_30ml_cfc3772.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,CH:::0.00 CHF
